Commodity,Country,Procurement Price,Port,SeaTransport Price,Warehouse,Port to Warehouse Price,Camp,Warehouse to Camp Price,Port Handling Cost,Warehouse Handling Cost,Total Cost
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<MEKELE>,74.45076,HITSATS,37.16577755,23.45,16.5796,552.3691376
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<MEKELE>,74.45076,BERHALE,20.02053347,23.45,16.5796,535.2238935
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<MEKELE>,74.45076,DALLOL,37.17664821,23.45,16.5796,552.3800082
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<MEKELE>,74.45076,AYNADIB ,15.35963764,23.45,16.5796,530.5629976
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Afar,88.4616,23.45,11.71432,586.5631
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Amhara,50.713,23.45,11.71432,548.8145
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Benshangul,58.3692,23.45,11.71432,556.4707
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Gambella,46.77985,23.45,11.71432,544.88135
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Oromiya,63.8685,23.45,11.71432,561.97
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,SNNPR,50.1005,23.45,11.71432,548.202
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Somali,102.1260884,23.45,11.71432,600.2275884
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,Tigray,29.34096585,23.45,11.71432,527.4424659
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,BOKLOMAYO,59.23980876,23.45,11.71432,557.3413088
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,MELKEDIDA,77.98490186,23.45,11.71432,576.0864019
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,KOBE,67.70608958,23.45,11.71432,565.8075896
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,HALEWEYIN,72.06718671,23.45,11.71432,570.1686867
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,BURAMINO,90.93658782,23.45,11.71432,589.0380878
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,TONGO,67.71514847,23.45,11.71432,565.8166485
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,BAMBASI,59.24509311,23.45,11.71432,557.3465931
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,SHERKOLE,63.08505284,23.45,11.71432,561.1865528
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,PUGNIDO,77.09486663,23.45,11.71432,575.1963666
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,JEWII,96.28183191,23.45,11.71432,594.3833319
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,KULE,80.75188727,23.45,11.71432,578.8533873
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,TERKIEDI,91.10266734,23.45,11.71432,589.2041673
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,OKUGO,75.56316054,23.45,11.71432,573.6646605
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,AYSAITA,17.59436336,23.45,11.71432,515.6958634
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,DILLO,69.656769,23.45,11.71432,567.758269
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<NAZARETH>,62.21418,MEGADO,85.92954202,23.45,11.71432,584.031042
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<GODE>,156.5705,Somali,104.520482,23.45,16.30448,701.568462
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<KOMBOLCHA>,35.2768,Afar,43.5024,23.45,12.35144,515.30364
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<KOMBOLCHA>,35.2768,Amhara,60.5268,23.45,12.35144,532.32804
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<KOMBOLCHA>,35.2768,Tigray,17.5608,23.45,12.35144,489.36204
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<DIRE DAWA>,51.72156,Oromiya,44.1,23.45,15.566,535.56056
WHEAT,ROMANIA,276.723,DJIBOUTI (DJIBOUTI),124,<DIRE DAWA>,51.72156,Somali,65.96577472,23.45,15.566,557.4263347
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<JIJIGA>,56.127,Somali,75.01248242,16,13.77048,689.6329624
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<JIJIGA>,56.127,KEBRIBAYA,9.293608455,16,13.77048,623.9140885
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<JIJIGA>,56.127,AW-BARRE,30.97986915,16,13.77048,645.6003491
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<JIJIGA>,56.127,SHEDER,12.55319577,16,13.77048,627.1736758
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Afar,88.4616,16,11.71432,747.02392
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Amhara,50.713,16,11.71432,709.27532
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Benshangul,58.3692,16,11.71432,716.93152
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Gambella,46.77985,16,11.71432,705.34217
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Oromiya,63.8685,16,11.71432,722.43082
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,SNNPR,50.1005,16,11.71432,708.66282
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Somali,102.1260884,16,11.71432,760.6884084
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,Tigray,29.34096585,16,11.71432,687.9032859
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,BOKLOMAYO,59.23980876,16,11.71432,717.8021288
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,MELKEDIDA,77.98490186,16,11.71432,736.5472219
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,KOBE,67.70608958,16,11.71432,726.2684096
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,HALEWEYIN,72.06718671,16,11.71432,730.6295067
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,BURAMINO,90.93658782,16,11.71432,749.4989078
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,TONGO,67.71514847,16,11.71432,726.2774685
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,BAMBASI,59.24509311,16,11.71432,717.8074131
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,SHERKOLE,63.08505284,16,11.71432,721.6473728
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,PUGNIDO,77.09486663,16,11.71432,735.6571866
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,JEWII,96.28183191,16,11.71432,754.8441519
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,KULE,80.75188727,16,11.71432,739.3142073
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,TERKIEDI,91.10266734,16,11.71432,749.6649873
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,OKUGO,75.56316054,16,11.71432,734.1254805
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,AYSAITA,17.59436336,16,11.71432,676.1566834
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,DILLO,69.656769,16,11.71432,728.219089
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<NAZARETH>,102.125,MEGADO,85.92954202,16,11.71432,744.491862
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<KOMBOLCHA>,172.718,Afar,43.5024,16,12.35144,773.29484
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<KOMBOLCHA>,172.718,Amhara,60.5268,16,12.35144,790.31924
WHEAT,ROMANIA,276.723,BERBERA (SOMALIA),252,<KOMBOLCHA>,172.718,Tigray,17.5608,16,12.35144,747.35324
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Afar,88.4616,23.5,11.71432,662.45213
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Amhara,50.713,23.5,11.71432,624.70353
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Benshangul,58.3692,23.5,11.71432,632.35973
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Gambella,46.77985,23.5,11.71432,620.77038
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Oromiya,63.8685,23.5,11.71432,637.85903
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,SNNPR,50.1005,23.5,11.71432,624.09103
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Somali,102.1260884,23.5,11.71432,676.1166184
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,Tigray,29.34096585,23.5,11.71432,603.3314959
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,BOKLOMAYO,59.23980876,23.5,11.71432,633.2303388
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,MELKEDIDA,77.98490186,23.5,11.71432,651.9754319
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,KOBE,67.70608958,23.5,11.71432,641.6966196
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,HALEWEYIN,72.06718671,23.5,11.71432,646.0577167
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,BURAMINO,90.93658782,23.5,11.71432,664.9271178
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,TONGO,67.71514847,23.5,11.71432,641.7056785
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,BAMBASI,59.24509311,23.5,11.71432,633.2356231
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,SHERKOLE,63.08505284,23.5,11.71432,637.0755828
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,PUGNIDO,77.09486663,23.5,11.71432,651.0853966
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,JEWII,96.28183191,23.5,11.71432,670.2723619
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,KULE,80.75188727,23.5,11.71432,654.7424173
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,TERKIEDI,91.10266734,23.5,11.71432,665.0931973
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,OKUGO,75.56316054,23.5,11.71432,649.5536905
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,AYSAITA,17.59436336,23.5,11.71432,591.5848934
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,DILLO,69.656769,23.5,11.71432,643.647299
WHEAT,ROMANIA,276.723,PORT SUDAN (SUDAN),146,<NAZARETH>,116.05321,MEGADO,85.92954202,23.5,11.71432,659.920072
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Afar,88.4616,30,11.71432,1243.825351
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Amhara,50.713,30,11.71432,1206.076751
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Benshangul,58.3692,30,11.71432,1213.732951
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Gambella,46.77985,30,11.71432,1202.143601
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Oromiya,63.8685,30,11.71432,1219.232251
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,SNNPR,50.1005,30,11.71432,1205.464251
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Somali,102.1260884,30,11.71432,1257.489839
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,Tigray,29.34096585,30,11.71432,1184.704717
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,BOKLOMAYO,59.23980876,30,11.71432,1214.60356
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,MELKEDIDA,77.98490186,30,11.71432,1233.348653
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,KOBE,67.70608958,30,11.71432,1223.069841
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,HALEWEYIN,72.06718671,30,11.71432,1227.430938
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,BURAMINO,90.93658782,30,11.71432,1246.300339
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,TONGO,67.71514847,30,11.71432,1223.078899
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,BAMBASI,59.24509311,30,11.71432,1214.608844
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,SHERKOLE,63.08505284,30,11.71432,1218.448804
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,PUGNIDO,77.09486663,30,11.71432,1232.458618
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,JEWII,96.28183191,30,11.71432,1251.645583
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,KULE,80.75188727,30,11.71432,1236.115638
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,TERKIEDI,91.10266734,30,11.71432,1246.466418
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,OKUGO,75.56316054,30,11.71432,1230.926912
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,AYSAITA,17.59436336,30,11.71432,1172.958114
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,DILLO,69.656769,30,11.71432,1225.02052
CHICKPEAS,RUSSIA,630.181431,MOMBASA (KENYA),175,<NAZARETH>,308.468,MEGADO,85.92954202,30,11.71432,1241.293293
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<JIJIGA>,78.8181,Somali,75.01248242,23.45,13.77048,1027.232493
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<JIJIGA>,78.8181,KEBRIBAYA,9.293608455,23.45,13.77048,961.5136195
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<JIJIGA>,78.8181,AW-BARRE,30.97986915,23.45,13.77048,983.1998802
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<JIJIGA>,78.8181,SHEDER,12.55319577,23.45,13.77048,964.7732068
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,Afar,27.125,23.45,16.5796,977.786791
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,Tigray,50.3095,23.45,16.5796,1000.971291
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,SHIMELBA,36.54846502,23.45,16.5796,987.210256
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,ADI-HARUSH,36.26195269,23.45,16.5796,986.9237437
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,MAI-AINI,30.20080523,23.45,16.5796,980.8625962
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,HITSATS,37.16577755,23.45,16.5796,987.8275686
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,BERHALE,20.02053347,23.45,16.5796,970.6823245
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,DALLOL,37.17664821,23.45,16.5796,987.8384392
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<MEKELE>,74.45076,AYNADIB ,15.35963764,23.45,16.5796,966.0214286
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Afar,88.4616,23.45,11.71432,1022.021531
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Amhara,50.713,23.45,11.71432,984.272931
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Benshangul,58.3692,23.45,11.71432,991.929131
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Gambella,46.77985,23.45,11.71432,980.339781
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Oromiya,63.8685,23.45,11.71432,997.428431
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,SNNPR,50.1005,23.45,11.71432,983.660431
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Somali,102.1260884,23.45,11.71432,1035.686019
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,Tigray,29.34096585,23.45,11.71432,962.9008969
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,BOKLOMAYO,59.23980876,23.45,11.71432,992.7997398
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,MELKEDIDA,77.98490186,23.45,11.71432,1011.544833
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,KOBE,67.70608958,23.45,11.71432,1001.266021
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,HALEWEYIN,72.06718671,23.45,11.71432,1005.627118
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,BURAMINO,90.93658782,23.45,11.71432,1024.496519
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,TONGO,67.71514847,23.45,11.71432,1001.275079
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,BAMBASI,59.24509311,23.45,11.71432,992.8050241
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,SHERKOLE,63.08505284,23.45,11.71432,996.6449838
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,PUGNIDO,77.09486663,23.45,11.71432,1010.654798
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,JEWII,96.28183191,23.45,11.71432,1029.841763
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,KULE,80.75188727,23.45,11.71432,1014.311818
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,TERKIEDI,91.10266734,23.45,11.71432,1024.662598
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,OKUGO,75.56316054,23.45,11.71432,1009.123092
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,AYSAITA,17.59436336,23.45,11.71432,951.1542944
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,DILLO,69.656769,23.45,11.71432,1003.2167
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<NAZARETH>,62.21418,MEGADO,85.92954202,23.45,11.71432,1019.489473
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<GODE>,156.5705,Somali,104.520482,23.45,16.30448,1137.026893
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<KOMBOLCHA>,35.2768,Afar,43.5024,23.45,12.35144,950.762071
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<KOMBOLCHA>,35.2768,Amhara,60.5268,23.45,12.35144,967.786471
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<KOMBOLCHA>,35.2768,Tigray,17.5608,23.45,12.35144,924.820471
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<DIRE DAWA>,51.72156,Oromiya,44.1,23.45,15.566,971.018991
CHICKPEAS,RUSSIA,630.181431,DJIBOUTI (DJIBOUTI),206,<DIRE DAWA>,51.72156,Somali,65.96577472,23.45,15.566,992.8847657
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<JIJIGA>,56.127,Somali,75.01248242,16,13.77048,1072.091393
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<JIJIGA>,56.127,KEBRIBAYA,9.293608455,16,13.77048,1006.372519
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<JIJIGA>,56.127,AW-BARRE,30.97986915,16,13.77048,1028.05878
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<JIJIGA>,56.127,SHEDER,12.55319577,16,13.77048,1009.632107
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Afar,88.4616,16,11.71432,1129.482351
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Amhara,50.713,16,11.71432,1091.733751
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Benshangul,58.3692,16,11.71432,1099.389951
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Gambella,46.77985,16,11.71432,1087.800601
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Oromiya,63.8685,16,11.71432,1104.889251
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,SNNPR,50.1005,16,11.71432,1091.121251
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Somali,102.1260884,16,11.71432,1143.146839
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,Tigray,29.34096585,16,11.71432,1070.361717
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,BOKLOMAYO,59.23980876,16,11.71432,1100.26056
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,MELKEDIDA,77.98490186,16,11.71432,1119.005653
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,KOBE,67.70608958,16,11.71432,1108.726841
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,HALEWEYIN,72.06718671,16,11.71432,1113.087938
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,BURAMINO,90.93658782,16,11.71432,1131.957339
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,TONGO,67.71514847,16,11.71432,1108.735899
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,BAMBASI,59.24509311,16,11.71432,1100.265844
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,SHERKOLE,63.08505284,16,11.71432,1104.105804
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,PUGNIDO,77.09486663,16,11.71432,1118.115618
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,JEWII,96.28183191,16,11.71432,1137.302583
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,KULE,80.75188727,16,11.71432,1121.772638
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,TERKIEDI,91.10266734,16,11.71432,1132.123418
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,OKUGO,75.56316054,16,11.71432,1116.583912
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,AYSAITA,17.59436336,16,11.71432,1058.615114
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,DILLO,69.656769,16,11.71432,1110.67752
CHICKPEAS,RUSSIA,630.181431,BERBERA (SOMALIA),281,<NAZARETH>,102.125,MEGADO,85.92954202,16,11.71432,1126.950293
